"","preprocessing_id","preprocessing_batch","sequence_id","index_id","reference_species","reference_closenees","reads_pre_fastp","reads_post_fastp","bases_pre_fastp","bases_post_fastp","adapter_trimmed_reads","adapter_trimmed_bases","host_reads","metagenomic_bases","host_bases","bacterial_archaeal_bases","singlem_fraction","nonpareil_coverage"
"958","PR01643","PRB0075","EHI01045","ACX37E2L1I1","Lacerta viridis","Other",878646,866710,131796900,125370657,140891,4833576,16835,0,125370657,0,"0%",0
"959","PR01644","PRB0075","EHI01055","AFQ41E1L1I1","Lacerta viridis","Other",42917076,42015734,6437561400,6090552919,6224835,232175992,2111351,5724608789,365944130,3520520127,"62%",0.8966
"960","PR01645","PRB0075","EHI01059","AFQ85E1L1I1","Lacerta viridis","Other",47367996,46498696,7105199400,6786741318,5769756,206522209,1090786,6602694866,184046452,4670455518,"71%",0.8906
"961","PR01646","PRB0075","EHI01061","AFO93E1L1I1","Lacerta viridis","Other",44245518,43261918,6636827700,6299636346,5554839,203728558,1269363,6087279968,212356378,4349867197,"71%",0.897
"962","PR01647","PRB0075","EHI01063","AFO99E1L1I1","Lacerta viridis","Other",69265220,68109526,10389783000,9883693074,9721340,354943940,6378316,8792439064,1091254010,5831231932,"66%",0.8661
"963","PR01648","PRB0075","EHI01067","AFP85E1L1I1","Lacerta viridis","Other",61415256,60212888,9212288400,8834136065,6194871,207117932,1341379,8599037503,235098562,6310858550,"73%",0.9298
"964","PR01649","PRB0075","EHI01069","AFQ79E2L1I1","Lacerta viridis","Other",44376896,43581154,6656534400,6396208287,4429106,149227830,64056,6385402460,10805827,4833121305,"76%",0.8953
"965","PR01650","PRB0075","EHI01076","AFQ49E1L1I1","Lacerta viridis","Other",41401356,40776754,6210203400,5957847993,4843839,169392743,171747,5928479166,29368827,4276792050,"72%",0.917
"966","PR01651","PRB0075","EHI01077","AFP19E1L1I1","Lacerta viridis","Other",37705586,37004972,5655837900,5359457706,5594622,201587143,289939,5310203237,49254469,2476531110,"47%",0.8892
"967","PR01652","PRB0075","EHI01078","AFQ29E1L1I1","Lacerta viridis","Other",46734348,46069638,7010152200,6759555856,4828779,159116759,326504,6704384435,55171421,4926106680,"73%",0.908
"968","PR01653","PRB0075","EHI01085","AFQ25E1L1I1","Lacerta viridis","Other",43859446,43099080,6578916900,6280154303,5858153,194639810,274778,6235153964,45000339,4461838294,"72%",0.8893
"969","PR01654","PRB0076","EHI00938","ACE29E1L1I1","Diglossa brunneiventris","Other",26068732,19366096,3910309800,2784263029,9373976,527277337,8767164,1464135142,1320127887,531563438,"36%",0.9166
"970","PR01655","PRB0077","EHI00868","ACB35E1L1I1","Plecotus auritus","Same",29686386,28544104,4452957900,3935814847,9629876,371814763,14298896,1941981490,1993833357,916126657,"47%",0.7923
"971","PR01656","PRB0077","EHI00869","AAQ47E1L1I1","Plecotus auritus","Same",25114876,24123532,3767231400,3434905394,5053426,205662457,23472748,0,3434905394,0,"0%",0
"972","PR01657","PRB0077","EHI00878","ADA14E1L1I1","Plecotus auritus","Same",23283480,22888188,3492522000,3307696293,3894340,129956967,17555220,738211865,2569484428,500650461,"68%",0.8679
"973","PR01658","PRB0077","EHI00881","ACC19E1L1I1","Plecotus auritus","Same",14364222,13908728,2154633300,1972887788,3165757,119641057,13471669,0,1972887788,0,"0%",0
"974","PR01659","PRB0077","EHI00885","ACZ97E1L1I1","Plecotus auritus","Same",25712648,25263936,3856897200,3606663320,5223069,188393046,1425552,3407354018,199309302,2939308389,"86%",0.9391
"975","PR01660","PRB0077","EHI00894","ACZ99E1L1I1","Plecotus auritus","Same",30652858,29950078,4597928700,4278050338,6187138,229122907,5545373,3475727633,802322705,1851241459,"53%",0.8251
"976","PR01661","PRB0077","EHI00899","ACB34E1L1I1","Plecotus auritus","Same",31902916,31016192,4785437400,4422740057,6950072,244117373,13413898,2465372168,1957367889,538770192,"22%",0.6981
"977","PR01662","PRB0077","EHI00908","AAQ45E1L1I1","Plecotus auritus","Same",24965152,23954100,3744772800,3422398398,4675624,187504593,23295956,0,3422398398,0,"0%",0
"978","PR01663","PRB0077","EHI00913","AAQ52E1L1I1","Plecotus auritus","Same",25862942,24995104,3879441300,3434607641,8429031,346786286,1657991,3209083089,225524552,769700046,"24%",0.7766
"979","PR01664","PRB0077","EHI00923","AAQ48E1L1I1","Plecotus auritus","Same",32828982,31913338,4924347300,4592889367,5915695,217172184,4659142,3924745362,668144005,3165049942,"81%",0.7111
"980","PR01665","PRB0077","EHI00930","ADA18E1L1I1","Plecotus auritus","Same",41090550,40178590,6163582500,5690265940,9676817,358936511,8966202,4412084456,1278181484,2151745500,"49%",0.8604
"981","PR01666","PRB0077","EHI00934","ACZ93E1L1I1","Plecotus auritus","Same",30757760,30232092,4613664000,4408118442,4015640,129354953,27835140,0,4408118442,0,"0%",0.8228
"982","PR01667","PRB0077","EHI00935","ACC16E1L1I1","Plecotus auritus","Same",39409950,38423872,5911492500,5490118947,7835241,287415672,37335028,0,5490118947,0,"0%",0
"983","PR01668","PRB0077","EHI00937","AAQ43E1L1I1","Plecotus auritus","Same",31474416,30652744,4721162400,4404357398,5488146,205927679,29906326,0,4404357398,0,"0%",0
"984","PR01669","PRB0077","EHI00943","AAQ46E1L1I1","Plecotus auritus","Same",26616944,26107256,3992541600,3754400366,4823818,171237736,25005612,0,3754400366,0,"0%",0
"985","PR01670","PRB0077","EHI00944","ACC17E1L1I1","Plecotus auritus","Same",30589488,29700354,4588423200,4234475664,6323243,231315348,28922676,0,4234475664,0,"0%",0
"986","PR01671","PRB0077","EHI00982","ADA12E1L1I1","Plecotus auritus","Same",18133156,17783918,2719973400,2593576222,2453450,76963392,16999524,0,2593576222,0,"0%",0
"987","PR01672","PRB0077","EHI00985","AAQ42E1L1I1","Plecotus auritus","Same",47693978,45586336,7154096700,6471160967,9974317,407303746,44477850,0,6471160967,0,"0%",0
"988","PR01673","PRB0077","EHI01007","ACB47E1L1I1","Plecotus auritus","Same",31231104,29905590,4684665600,4040570516,11497061,494660284,82523,4030351754,10218762,2673572842,"66%",0.9539
"989","PR01674","PRB0077","EHI01021","ADA16E1L1I1","Plecotus auritus","Same",36739612,36085588,5510941800,5220964600,6101620,196870412,34207508,0,5220964600,0,"0%",0.7544
"990","PR01675","PRB0077","EHI01025","AAQ51E1L1I1","Plecotus auritus","Same",48072606,46102446,7210890900,6590790000,9038468,346671993,45021096,0,6590790000,0,"0%",0
"991","PR01676","PRB0077","EHI01027","ACB33E1L1I1","Plecotus auritus","Same",28193232,27411302,4228984800,3909320910,5692509,215998636,25269108,0,3909320910,0,"0%",0.6557
"992","PR01677","PRB0077","EHI01030","ACZ95E1L1I1","Plecotus auritus","Same",36989484,36213830,5548422600,5249167114,5954149,192555761,33516104,0,5249167114,0,"0%",0.7186
"993","PR01678","PRB0078","EHI01046","AFQ51E1L1I1","Cryptoblepharus egeriae","Other",52683324,50222984,7902498600,7346092346,6970884,307961280,76906,7330684294,15408052,3931763271,"54%",0.8942
"994","PR01679","PRB0078","EHI01057","ACX27E1L1I1","Cryptoblepharus egeriae","Other",37802208,37224238,5670331200,5449696449,4061144,141877580,18468,5445757571,3938878,4070398702,"75%",0.9003
"995","PR01680","PRB0078","EHI01062","AFQ09E1L1I1","Cryptoblepharus egeriae","Other",39410748,38783540,5911612200,5667045611,4481245,159863646,5909,5665812734,1232877,4260144296,"75%",0.9162
"996","PR01681","PRB0078","EHI01065","AFP15E1L1I1","Cryptoblepharus egeriae","Other",51413118,50348068,7711967700,7329878365,6560499,237235221,63112,7316931343,12947022,4999872228,"68%",0.9184
"997","PR01682","PRB0078","EHI01074","AFP93E1L1I1","Cryptoblepharus egeriae","Other",49180502,47678770,7377075300,6888104554,7703532,283747600,5945,6886987107,1117447,5209695134,"76%",0.9233
"998","PR01683","PRB0078","EHI01075","AFP97E1L1I1","Cryptoblepharus egeriae","Other",50208654,49261244,7531298100,7178489941,6268172,225649546,7388,7176970437,1519504,5448617113,"76%",0.9061
"999","PR01684","PRB0078","EHI01080","AFQ17E1L1I1","Cryptoblepharus egeriae","Other",48251408,47632732,7237711200,6978070904,5253162,174097273,17088,6974639487,3431417,5475872317,"79%",0.9792
"1000","PR01685","PRB0078","EHI01081","ACX55E1L1I1","Cryptoblepharus egeriae","Other",46725288,46095928,7008793200,6750094810,5131557,173214315,34120,6743027415,7067395,4631050977,"69%",0.8941
"1001","PR01686","PRB0078","EHI01082","ACX25E1L1I1","Cryptoblepharus egeriae","Other",50972620,50082438,7645893000,7319988700,5969556,205077283,48023,7309863158,10125542,5034155789,"69%",0.9167
"1002","PR01687","PRB0078","EHI01083","AFQ40E1L1I1","Cryptoblepharus egeriae","Other",48947132,48178260,7342069800,7068244318,5105256,166211921,20671,7064068032,4176286,4700413596,"67%",0.8999
"1003","PR01688","PRB0079","EHI00861","ACE36E1L1I1","Chloroceryle amazona","Same",24607500,23853904,3691125000,3282313943,8122830,327892357,22097696,0,3282313943,0,"0%",0.8495
"1004","PR01689","PRB0079","EHI00918","ACE19E1L1I1","Chloroceryle amazona","Same",35990066,33219832,5398509900,4730442386,9315402,406108276,32044924,0,4730442386,0,"0%",0
"1005","PR01690","PRB0079","EHI00973","ACC85E1L1I1","Chloroceryle amazona","Same",37843296,35521396,5676494400,4920023210,12142243,500573106,33023424,0,4920023210,0,"0%",0.9923
"1006","PR01691","PRB0080","EHI00906","ACE37E1L1I1","Cardinalis cardinalis","Other",33666540,22006870,5049981000,3133835949,15268720,885546146,1133492,2967835243,166000706,1173687262,"40%",0.9809
"1007","PR01692","PRB0080","EHI00882","ACD87E1L1I1","Cardinalis cardinalis","Other",40383088,8236250,6057463200,1110032174,32807080,2203045202,468311,1046542773,63489401,719323100,"69%",0.9898
"1008","PR01693","PRB0080","EHI00893","ACE03E1L1I1","Cardinalis cardinalis","Other",27021304,19820870,4053195600,2768418839,11888165,644028724,12237200,950674838,1817744001,145472980,"15%",0.9672
"1009","PR01694","PRB0081","EHI00983","ACD50E1L1I1","Campylorhamphus procurvoides","Other",16560254,16146668,2484038100,2313200769,3286689,121161476,11601248,0,2313200769,0,"0%",0.5747
"1010","PR01695","PRB0081","EHI00991","ACD33E1L1I1","Campylorhamphus procurvoides","Other",22754532,22261692,3413179800,3189533338,4525690,161903466,16427754,0,3189533338,0,"0%",0.5999
"1011","PR01696","PRB0081","EHI00993","ACD60E1L1I1","Campylorhamphus procurvoides","Other",28992262,25250356,4348839300,3581778176,8847264,420587530,2452017,3225978437,355799739,1882184581,"58%",0.863
"1012","PR01697","PRB0082","EHI00963","ACD82E1L1I1","Donacobius atricapilla","Same",19308506,18884694,2896275900,2687038889,4379843,159738394,17417394,0,2687038889,0,"0%",0.8581
"1013","PR01698","PRB0082","EHI01004","ACC96E1L1I1","Donacobius atricapilla","Same",25642852,24253528,3846427800,3447347302,6179011,250902945,10572528,1924242441,1523104861,1355008411,"70%",0.8997
"1014","PR01699","PRB0083","EHI00857","ACE06E1L1I1","Tyrannus tyrannus","Other",21437756,6563650,3215663400,924953979,14906806,997693546,347487,868330517,56623462,632171427,"73%",0.9976
"1015","PR01700","PRB0083","EHI00940","ACD44E1L1I1","Tyrannus tyrannus","Other",34616358,13381338,5192453700,1821399197,23815051,1527413760,3514336,1299980896,521418301,544609977,"42%",0.9932
"1016","PR01701","PRB0084","EHI00858","ACE10E1L1I1","Sakesphorus luctuosus","Other",51990142,11180006,7798521300,1535163109,40428242,2691517703,5601098,0,1535163109,0,"0%",0.9971
"1017","PR01702","PRB0084","EHI00900","ACD95E1L1I1","Sakesphorus luctuosus","Other",24336636,19562800,3650495400,2807295718,7770911,415505900,7570806,1634168316,1173127402,1096022040,"67%",0.9817
"1018","PR01703","PRB0084","EHI00961","ACD77E1L1I1","Sakesphorus luctuosus","Other",35633748,18932678,5345062200,2673096459,19804865,1224867199,2485961,2306856646,366239813,1950650910,"85%",0.9964
"1019","PR01704","PRB0084","EHI00994","ACE12E1L1I1","Sakesphorus luctuosus","Other",25641506,24209674,3846225900,3457494197,5931002,244076960,1328158,3206666775,250827422,272609391,"9%",0.8762
"1020","PR01705","PRB0084","EHI00947","ACD61E1L1I1","Sakesphorus luctuosus","Other",24746296,20723568,3711944400,2921689412,8463283,427895543,14082051,820091082,2101598330,192765803,"24%",0.9384
"1021","PR01706","PRB0084","EHI01002","ACD29E1L1I1","Sakesphorus luctuosus","Other",39861464,35533442,5979219600,4975745431,16205554,614132736,26389492,1139721792,3836023639,121116843,"11%",0.8974
"1022","PR01707","PRB0084","EHI00866","ACE14E1L1I1","Sakesphorus luctuosus","Other",30164782,22450662,4524717300,3194264769,11642922,647053715,1330278,2994227294,200037475,2596310180,"87%",0.9974
"1023","PR01708","PRB0084","EHI00867","ACD86E1L1I1","Sakesphorus luctuosus","Other",24335378,18488500,3650306700,2626446736,9377790,502566927,6461448,1646048685,980398051,875652783,"53%",0.9969
"1024","PR01709","PRB0084","EHI00901","ACD34E1L1I1","Sakesphorus luctuosus","Other",38405462,23611008,5760819300,3347935014,18632997,1111455853,15696241,958535801,2389399213,241559458,"25%",0.9557
"1025","PR01710","PRB0084","EHI00905","ACD40E1L1I1","Sakesphorus luctuosus","Other",55168898,3155038,8275334700,423531156,48469107,3359751989,654194,0,423531156,0,"0%",0.98
"1026","PR01711","PRB0084","EHI00968","ACE20E1L1I1","Sakesphorus luctuosus","Other",37953030,28242084,5692954500,3961199057,15822015,859349452,15823061,1607156347,2354042710,805530098,"50%",0.9118
"1027","PR01712","PRB0084","EHI00955","ACD37E1L1I1","Sakesphorus luctuosus","Other",54790900,52758220,8218635000,7528308093,11768195,469631220,36348520,1914442467,5613865626,101207954,"5%",0.815
"1028","PR01713","PRB0084","EHI00926","ACD49E1L1I1","Sakesphorus luctuosus","Other",26341840,20707712,3951276000,2887001825,11352269,560609245,11234740,1222224040,1664777785,484207822,"40%",0.9637
"1029","PR01714","PRB0084","EHI00917","ACD97E1L1I1","Sakesphorus luctuosus","Other",25005886,18927126,3750882900,2668814656,10105827,547611108,9318295,1299733727,1369080929,921931591,"71%",0.984
"1030","PR01715","PRB0084","EHI00877","ACE45E1L1I1","Sakesphorus luctuosus","Other",25431434,22855504,3814715100,3240361396,7271322,327505638,15634716,911549009,2328812387,294444600,"32%",0.8722
"1031","PR01716","PRB0085","EHI00950","AAN40E2L1I1","Microtus agrestis","Same",19561796,19003816,2934269400,2729693407,3507773,127543551,219009,2690681079,39012328,1541620189,"57%",0.7224
"1032","PR01717","PRB0085","EHI00967","AAN43E2L1I1","Microtus agrestis","Same",33815744,33173182,5072361600,4767962222,6082969,214687466,658763,4650833564,117128658,2511067319,"54%",0.7922
"1033","PR01718","PRB0085","EHI00977","AAN59E2L1I1","Microtus agrestis","Same",35906502,35460398,5385975300,5110585495,6172275,216595926,303558,5066418163,44167332,3250594664,"64%",0.8332
"1034","PR01719","PRB0086","EHI00948","ACD32E1L1I1","Momotus momota","Other",25804458,24615364,3870668700,3539197127,5254013,204943158,15730570,1227908508,2311288619,24216473,"2%",0.9776
"1035","PR01720","PRB0086","EHI00876","ACD76E1L1I1","Momotus momota","Same",27444580,20165386,4116687000,2824860953,12108591,654944913,4292614,2211299663,613561290,924719865,"42%",0.9752
"1036","PR01721","PRB0087","EHI00932","AAN19E2L1I1","Myodes glareolus","Same",18604748,18177726,2790712200,2646030773,2510278,83407275,226342,2613077645,32953128,1450019275,"55%",0.7607
"1037","PR01722","PRB0087","EHI00969","AAN22E2L1I1","Myodes glareolus","Same",34178588,33387778,5126788200,4795603959,6063718,227790266,706052,4695455646,100148313,2408062299,"51%",0.7603
"1038","PR01723","PRB0088","EHI00863","ACD68E1L1I1","Pipra filicauda","Other",27649664,18770626,4147449600,2607776071,13766554,764798162,579167,2528259809,79516262,1619834726,"64%",0.996
"1039","PR01724","PRB0088","EHI00886","ACD47E1L1I1","Pipra filicauda","Other",2869594,2430972,430439100,350179120,768126,39335474,612973,0,350179120,0,"0%",0.7906
"1040","PR01725","PRB0088","EHI00909","ACE32E1L1I1","Pipra filicauda","Other",21025206,19864450,3153780900,2854809216,4343167,178720238,18137228,0,2854809216,0,"0%",0.8912
"1041","PR01726","PRB0088","EHI00929","ACE38E1L1I1","Pipra filicauda","Other",9948214,9688014,1492232100,1393991482,1716420,63006906,9442628,0,1393991482,0,"0%",0
"1042","PR01727","PRB0088","EHI00946","ACE31E1L1I1","Pipra filicauda","Other",19486368,17888982,2922955200,2571640281,4900879,195715052,15311362,0,2571640281,0,"0%",0.9005
"1043","PR01728","PRB0088","EHI00962","ACD55E1L1I1","Pipra filicauda","Other",18412506,16273990,2761875900,2341888277,4855887,222159834,11891318,0,2341888277,0,"0%",0.9031
"1044","PR01729","PRB0088","EHI01018","ACD74E1L1I1","Pipra filicauda","Other",31133328,30321932,4669999200,4359007753,6147433,206061990,22516964,1081877273,3277130480,659758142,"61%",0.8372
"1045","PR01730","PRB0089","EHI00911","ACD71E1L1I1","Progne subis","Other",21292992,20455600,3193948800,2922724811,4502080,178675133,1252757,2743871405,178853406,2538704898,"93%",0.9928
"1046","PR01731","PRB0089","EHI00953","ACE25E1L1I1","Progne subis","Other",33176258,25669134,4976438700,3637613837,12149912,660405755,1359011,3439253710,198360127,2858764617,"83%",0.9978
"1047","PR01732","PRB0089","EHI01016","ACD01E1L1I1","Progne subis","Other",22507596,21670676,3376139400,3104564368,4544037,177739751,5800895,2244130451,860433917,1071082191,"48%",0.8805
"1048","PR01733","PRB0090","EHI01053","AFP75E2L1I1","Zootoca vivipara","Other",44585558,41803206,6687833700,5797120754,12947401,586532762,76510,5786922273,10198481,3318951872,"57%",0.861
"1049","PR01734","PRB0090","EHI01084","ACX77E1L1I1","Zootoca vivipara","Other",45034498,44309398,6755174700,6468738299,5432448,192869233,8787,6467098041,1640258,4656409579,"72%",0.9798
"1050","PR01735","PRB0091","EHI00892","ABD99E1L1I1","Pleurodeles waltl","Other",26390688,25418042,3958603200,3639522131,4948028,185668961,819,3639420730,101401,2558777179,"70%",0.7855
"1051","PR01736","PRB0091","EHI00945","ABD45E1L1I1","Pleurodeles waltl","Other",30153584,29181146,4523037600,4188133078,5441472,201843293,1159,4187940253,192825,2820788919,"67%",0.8226
"1052","PR01737","PRB0091","EHI00995","ABE20E1L1I1","Pleurodeles waltl","Other",49497844,46964150,7424676600,6618535524,12093369,462601616,8209,6617523799,1011725,4215803690,"64%",0.8626
"1053","PR01738","PRB0092","EHI00999","ACD28E1L1I1","Sclerurus mexicanus","Other",29092772,25982208,4363915800,3718467465,7709999,350142094,14328613,1578312750,2140154715,558254412,"35%",0.8392
"1054","PR01739","PRB0093","EHI01051","ACX88E1L1I1","Gekko gecko","Other",36429638,35599724,5464445700,5178571316,4803779,176904526,465534,5083324849,95246467,2223961701,"44%",0.7547
"1055","PR01740","PRB0093","EHI01072","ACY29E1L1I1","Gekko gecko","Other",46375658,45558600,6956348700,6681883915,4728228,162600572,28443,6676714562,5169353,4732844770,"71%",0.9358
"1056","PR01741","PRB0093","EHI01086","ACY05E1L1I1","Gekko gecko","Other",36069474,35604956,5410421100,5234125076,3401364,112391914,11836,5231676029,2449047,3773171438,"72%",0.8463
"1057","PR01742","PRB0094","EHI00931","ACD41E1L1I1","Turdus rufiventris","Other",27292258,22552880,4093838700,3192017317,9506720,467974163,18908968,0,3192017317,0,"0%",0.9552
"1058","PR01743","PRB0095","EHI00988","ACE35E1L1I1","Furnarius figulus","Other",15240550,14940004,2286082500,2140979370,2915997,107370625,10114922,0,2140979370,0,"0%",0.5664
"1059","PR01744","PRB0096","EHI00865","ACD58E1L1I1","Xiphorhynchus elegans","Same",35557704,24705298,5333655600,3514255083,15597828,868049740,18904016,791036721,2723218362,428614168,"54%",0.9913
"1060","PR01745","","","","","Same",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"",0
