metagenomic_bases	nonpareil_coverage	preprocessing_id	host_bases	reference_closenees	sequence_id	reads_pre_fastp	reads_post_fastp	bases_pre_fastp	bases_post_fastp	adapter_trimmed_reads	adapter_trimmed_bases	host_reads	singlem_fraction	host_duplicate_fraction	reference_id	sample_id
918558240	0.651466926035337	PR03241	3297861	Other	EHI02527	7228866	6756416	1084329900	921856101	3133017	112790648	28576	0.04190000000000001	0.307781	G0088	AEY70
0	0	PR01086	85191928	Other	EHI00021	796978	609444	119546700	85191928	300034	17485567	427922	0	NA	G0003	AAS31
3407354018	0.939097498464958	PR01659	199309302	Same	EHI00885	25712648	25263936	3856897200	3606663320	5223069	188393046	1425552	0.8626	NA	G0032	ACZ97
0	0	PR00842	713592379	Same	EHI00350	4938358	4837930	740753700	713592379	379390	13397938	4612836	0	NA	G0002	AAM41
2376054829	0.755256686544855	PR02836	572566670	Other	EHI02211	20611922	20046144	3091788300	2948621499	2174349	59249239	3602203	0.6182	0.101613	G0001	AHG59
0	0	PR01278	9839743163	Same	EHI00619	80497250	71541968	12074587500	9839743163	23770489	996504554	69410020	0	NA	G0032	OPAU1
0	0.664834638255578	PR01568	6690602480	Same	EHI01017	47233660	46358684	7085049000	6690602480	7667126	278129496	44998384	0	NA	G0002	ABO53
4375530719	0.615924488591913	PR03125	54459265	Other	EHI02479	31610014	30377744	4741502100	4429989984	4761670	145495825	357453	0.13699999999999998	0.125134	G0022	AFN20
0	0.690633797984404	PR02074	3542569096	Other	EHI01277	24291506	23805058	3643725900	3542569096	1108199	27579107	21007794	0	0.243848	G0019	AGJ41
1441149797	0.750910038108319	PR02434	3347051432	Same	EHI01472	33825600	32550894	5073840000	4788201229	3473591	100898731	22403100	0.7286	0.218114	G0008	ABA27
2862134850	0.788011791095847	PR00724	1196143747	Same	EHI00121	28713540	27980368	4307031000	4058278597	4138712	148166020	7851796	0.5399	NA	G0001	ABL53
0	0.904711560267641	PR02552	8810240815	Same	EHI01731	60538366	59176832	9080754900	8810240815	2653976	71701557	56109610	0	0.219764	G0002	ABO21
7587757627	0.7280203383343	PR02713	295943945	Same	EHI02063	57840884	55595446	8676132600	7883701572	14365332	505233684	2216200	0.469	0.122359	G0025	AFT03
2817863931	0.744662869584059	PR02198	601115793	Other	EHI01261	23784880	23050486	3567732000	3418979724	1447052	41325522	3929237	0.6767	0.230919	G0066	ACS26
0	0	PR01272	9945764812	Same	EHI00609	73003702	70099032	10950555300	9945764812	15420091	640288157	67864940	0	NA	G0032	OPAU53
4799214387	0.811993104824885	PR02833	44854996	Other	EHI02204	34139198	32861174	5120879700	4844069383	3401671	87623450	280425	0.5427000000000001	0.141702	G0001	ABH82
3377697245	0.450820978558634	PR03346	372951	Other	EHI02600	23623090	22949236	3543463500	3378070196	2472036	67040605	2407	0.5573	0.023697	G0047	AGP23
4654266459	0.892440226346709	PR02415	75416642	Same	EHI01557	33427316	32013626	5014097400	4729683101	2662075	76463865	529813	0.7578	0.261537	G0002	AAA80
6993328907	0.951025933200442	PR03064	42407673	Other	EHI02397	50047490	48165392	7507123500	7035736580	6888438	202485687	270671	0.8552	0.06258	G0062	AGZ31
0	0.928443621122754	PR01956	3277774408	Other	EHI01097	26797378	24965912	4019606700	3277774408	12392051	570961588	18176998	0	NA	G0054	AIG81
6974639487	0.979164974928057	PR01684	3431417	Other	EHI01080	48251408	47632732	7237711200	6978070904	5253162	174097273	17088	0.7851	NA	G0034	AFQ17
2959008638	0.632473845824595	PR00943	4894344748	Same	EHI00612	55467472	54261730	8320120800	7853353386	8390721	306680752	33034198	0.1389	NA	G0008	ABS40
5838515995	0.901933651039436	PR01449	401871686	Same	EHI00762	42609226	42064546	6391383900	6240387681	2701809	70239757	2555860	0.7156	NA	G0001	AFU67
4252130403	0.762161433260449	PR03236	1514027513	Other	EHI02497	42530892	40930586	6379633800	5766157916	12343180	376726109	10795245	0.5440999999999999	0.11142	G0013	ACP08
982433886	0.756598696390923	PR02356	3224941550	Other	EHI01548	29450816	28769150	4417622400	4207375436	3664328	122190197	21807460	0.7519	0.276178	G0005	AAW65
4698705750	0.928811821528918	PR03226	96997916	Other	EHI02509	35015626	33969070	5252343900	4795703666	9591123	320885495	638115	0.7412000000000001	0.119168	G0084	AEY49
2031988418	0.801350335208589	PR01371	21260956	Same	EHI00713	14336456	13936346	2150468400	2053249374	1264377	39021015	137592	0.6817	NA	G0001	AFM37
0	0.763980453996205	PR02546	12689774022	Same	EHI01722	88071512	85143044	13210726800	12689774022	3363241	78332156	80659640	0	0.238182	G0001	ABK62
0	0.624529183003058	PR01287	6611139746	Same	EHI00630	47574356	45754710	7136153400	6611139746	8755610	323320481	40483800	0	NA	G0032	OPAU66
1153081866	0.617608068032985	PR02814	334626271	Other	EHI02224	10460852	10162336	1569127800	1487708137	1346308	38512042	2040931	0.4833	0.124972	G0001	AHC94
1587729668	0.730543927377851	PR00873	4653086065	Same	EHI00501	43213044	42659314	6481956600	6240815733	4886925	170177828	31176880	0.6609	NA	G0002	ABZ29
1660585444	0.785309752626638	PR03161	1220994646	Other	EHI02474	20548106	19662692	3082215900	2881580090	2984531	93473289	7878484	0.5678	0.260366	G0025	ACP05
3439612584	0.841437711633166	PR02781	17438960	Other	EHI02201	24348258	23491124	3652238700	3457051544	2608254	68353180	106796	0.6123	0.096904	G0001	AHB76
1154885651	0.826792866715126	PR02697	8214322327	Same	EHI02047	66087514	64442580	9913127100	9369207978	10380258	309264305	55939250	0.7574	0.067629	G0025	AFT27
1029220969	0.65680376121905	PR03017	793733920	Same	EHI01840	12706120	12305930	1905918000	1822954889	897190	23680269	5219296	0.6067	0.09592	G0001	AFU88
1432123814	0.8490064198847	PR01166	1735831495	Other	EHI00284	23078498	21993582	3461774700	3167955309	3866270	142138390	11000712	0.3005	NA	G0025	ACP15
4321892488	0.843444272160971	PR03325	919831	Other	EHI02573	30403558	29330596	4560533700	4322812319	3125691	78679997	5367	0.5513	0.0407	G0047	AGO36
0	0	PR01501	2836374	Other	EHI00190	12101202	24450	1815180300	2836374	11090721	769501991	1024	0	NA	G0033	C1_EXB0018
2180543630	0.969552426930771	PR02892	732277	Other	EHI02116	16996652	15386448	2549497800	2181275907	4105032	147571452	7052	0.6662	0.189173	G0047	ABE10
2432993538	0.864588263528912	PR03155	1631350385	Other	EHI02469	28584114	27868232	4287617100	4064343923	4347597	119163494	10873371	0.8123	0.116987	G0025	AAD97
2195915533	0.796122038721147	PR01640	595711296	Other	EHI00984	20269770	19556278	3040465500	2791626829	4000349	152834980	3554340	0.5368999999999999	NA	G0023	ADG35
2614262907	0.620438571156549	PR01957	37288829	Other	EHI01098	21152004	19517274	3172800600	2651551736	8119963	364799936	267179	0.0167	NA	G0054	AIF97
6881602907	0.594074877247479	PR03376	1865962	Other	EHI02643	48118250	46721146	7217737500	6883468869	4913588	129719529	9996	0.3274	0.020041	G0047	AGO33
6408292286	0.892966860331342	PR02959	58883617	Other	EHI02294	45351676	44128016	6802751400	6467175903	5760904	156902500	401571	0.6676000000000001	0.179766	G0001	AHB98
1924242441	0.899681201135381	PR01698	1523104861	Same	EHI01004	25642852	24253528	3846427800	3447347302	6179011	250902945	10572528	0.7042	NA	G0038	ACC96
9101664168	0.942903637056672	PR00809	218664855	Same	EHI00566	65940016	64932802	9891002400	9320329023	12638305	445968892	1515476	0.6535	NA	G0001	ADK11
1262366627	0.876757105598177	PR01985	4322323101	Other	EHI01152	42695216	40517656	6404282400	5584689728	13514859	591842432	30418952	0.2256	NA	G0054	AII15
781534464	0.697766709671028	PR02079	6453083981	Other	EHI01359	49885770	48652550	7482865500	7234618445	2447574	68033041	41461550	0.2867	0.255649	G0025	ACK78
1671464046	0.873869144646476	PR02647	5236900741	Other	EHI01820	48859436	47800472	7328915400	6908364787	9710857	281210768	35336724	0.1558	0.280091	G0054	AII64
3933655550	0.503464916394139	PR03334	2688647	Other	EHI02583	27510594	26804796	4126589100	3936344197	3309920	87413965	17156	0.5578	0.08642	G0047	AGO25
4415548372	0.55034789826563	PR03245	55854014	Other	EHI02518	32618368	31137620	4892755200	4471402386	6911809	219628627	362010	0.32420000000000004	0.344035	G0089	AEZ77
4400232740	0.857922862568121	PR00727	313488992	Same	EHI00125	33430454	32677836	5014568100	4713721732	5640799	197653631	2139488	0.6132	NA	G0001	ABJ59
10108359118	0.820397308582842	PR02200	231303927	Other	EHI01263	71691692	70227978	10753753800	10339663045	6980240	209818533	1520776	0.5927	0.215605	G0066	ACS42
6585293454	0.85955489720357	PR02923	1376886856	Other	EHI02251	56443696	54263738	8466554400	7962180310	6554773	186517863	9080957	0.66	0.088966	G0017	AGH30
8053082369	0.907470218477264	PR02574	173039258	Other	EHI01818	56439788	55261984	8465968200	8226121627	2584774	64398970	825337	0.6563	0.20188	G0001	AHV55
3432092414	0.558512318362508	PR01108	31931168	Other	EHI00043	24354166	23689752	3653124900	3464023582	2776261	96961281	141648	0.23	NA	G0003	NSAP34
3169007887	0.830300534282273	PR02333	61421641	Same	EHI01602	22421456	21806436	3363218400	3230429528	1589031	41884453	398842	0.521	0.182366	G0015	AFV43
4983270821	0.876914436746777	PR02229	177845762	Other	EHI01345	35799108	34795028	5369866200	5161116583	2299840	62858174	1160901	0.7968999999999999	0.226945	G0065	AEC35
10280510481	0.865626110352979	PR02283	10705116	Other	EHI01585	71505554	69550978	10725833100	10291215597	5678606	161250529	67106	0.5197999999999999	0.092019	G0047	AAP03
3859212911	0.825266548667427	PR02942	191212632	Same	EHI02244	28463894	27670174	4269584100	4050425543	3594961	102883422	1277479	0.5174	0.097953	G0043	AAN10
0	0	PR01602	4839581348	Same	EHI00956	34968344	33885350	5245251600	4839581348	6888487	258511290	33386584	0	NA	G0008	ABS27
0	0.575125515754651	PR02027	2840725817	Other	EHI01204	19646244	19182478	2946936600	2840725817	1354589	41592036	17111332	0	NA	G0025	AAD45
1464135142	0.916635496515809	PR01654	1320127887	Other	EHI00938	26068732	19366096	3910309800	2784263029	9373976	527277337	8767164	0.36310000000000003	NA	G0031	ACE29
906011391	0.964105319830649	PR01026	4500849875	Other	EHI00147	42728936	37501276	6409340400	5406861266	10436545	478388840	30648866	0.0407	NA	G0004	AAC07
4933221377	0.882280620413357	PR01635	358017091	Same	EHI00987	37420592	36729184	5613088800	5291238468	6301724	232420730	2483100	0.6264	NA	G0017	AAN63
7503478580	0.855362947823522	PR00783	793212202	Same	EHI00480	60294882	58566090	9044232300	8296690782	14244849	521516912	5546896	0.4904	NA	G0001	ADJ27
0	0.827500095053355	PR01486	1971770584	Same	EHI00796	16106548	15215804	2415982200	1971770584	8073384	347666380	13739182	0	NA	G0008	AGG18
4230632566	0.872674821978797	PR03082	343606867	Other	EHI02356	31973842	31323986	4796076300	4574239433	4552441	122162276	2029615	0.6193	0.054842	G0079	ADJ39
3299774827	0.852106363718669	PR03137	1093792490	Other	EHI02409	30707508	29829626	4606126200	4393567317	3240410	84361025	7107407	0.6303	0.146928	G0025	AAD64
3017018525	0.814649414293214	PR03220	1506536727	Other	EHI02568	32638862	31442750	4895829300	4523555252	6945925	220606189	10039512	1.1504	0.266297	G0070	AHO54
3248644425	0.857746659575956	PR00743	37200326	Same	EHI00180	25481286	22630752	3822192900	3285844751	3389958	120905691	250404	0.6351	NA	G0001	ABK05
7838824390	0.885369410106153	PR02772	122305449	Other	EHI02161	56066892	54298060	8410033800	7961129839	6615390	192112281	745990	0.6452	0.106724	G0001	AHB72
0	0	PR01274	8430918526	Same	EHI00611	64181320	60950232	9627198000	8430918526	18658297	842346415	59160550	0	NA	G0032	OPAU25
5641826050	0.926510343763898	PR01452	131783333	Same	EHI00765	39283750	38895654	5892562500	5773609383	2213564	62047899	823546	0.7462000000000001	NA	G0001	AFU68
0	0.538481927482482	PR01073	2972360001	Other	EHI00008	21707262	20767656	3256089300	2972360001	4241615	179401420	18785868	0	NA	G0003	AAS36
0	0.654663810456139	PR02540	7435941753	Same	EHI01716	51793754	50012020	7769063100	7435941753	2528398	64579397	47258136	0	0.230246	G0001	ABK45
1299980896	0.993215065417711	PR01700	521418301	Other	EHI00940	34616358	13381338	5192453700	1821399197	23815051	1527413760	3514336	0.4189	NA	G0039	ACD44
2507187776	0.839477165120996	PR02220	8773597	Same	EHI01271	17342868	17022416	2601430200	2515961373	1434369	39129782	58333	0.8323	0.232073	G0065	AED57
4739448323	0.541290922191748	PR03192	63059833	Other	EHI02540	33946540	33063796	5091981000	4802508156	5869313	162794912	412490	0.603	0.113211	G0070	AHO29
0	0	PR00840	2717825206	Same	EHI00346	19174922	18592820	2876238300	2717825206	2257718	90031645	17725790	0	NA	G0002	AAM10
4822806966	0.810501485648812	PR02490	4018107042	Same	EHI01673	62545928	60177348	9381889200	8840914008	6768258	202274710	27146250	0.4194	0.115742	G0071	ADA67
0	0	PR01279	9752177979	Same	EHI00620	74271180	70016134	11140677000	9752177979	19908999	878700238	68105440	0	NA	G0032	OPAU59
2397898982	0.710237606272971	PR03246	62008405	Other	EHI02519	19563416	18114538	2934512400	2459907387	7705843	291475738	432175	0.0137	0.214615	G0089	AEY91
2486913034	0.76336165760497	PR00682	34949881	Same	EHI00005	18085674	17495340	2712851100	2521862915	2996207	108481218	231998	0.5776	NA	G0001	ABK57
0	0.728764317418579	PR02009	4207422705	Other	EHI01160	30628396	29388098	4594259400	4207422705	6107865	244287640	25617812	0	NA	G0025	AAE21
2883026351	0.940669774536355	PR02471	446273691	Same	EHI01559	23774250	22463660	3566137500	3329300042	1395929	59353602	3022221	0.7299	0.60163	G0008	ABC03
15674777823	0.663267198200236	PR03278	6003596781	Other	EHI02673	151997500	148360806	22799625000	21678374604	22055958	594681158	39454030	0.5685	0.307933	G0070	AHO23
7944364276	0.71642759720306	PR03274	2191980639	Other	EHI02669	71700080	69707168	10755012000	10136344915	12404105	361939075	14460581	0.7238	0.280496	G0070	AHN55
1202873986	0.609597626288657	PR02312	735023224	Other	EHI01427	13446532	13107148	2016979800	1937897210	1029523	30893295	4787664	0.6911	0.220482	G0043	AEV47
1052735409	0.930809069919893	PR02645	7671855404	Same	EHI01824	60693606	59242788	9104040900	8724590813	5667678	190707375	49804470	0.0126	0.249837	G0054	AIJ53
1492713127	0.727926158674968	PR01392	2387208825	Same	EHI00756	28262440	26994528	4239366000	3879921952	5338329	189928780	15763712	0.5162	NA	G0001	AFM73
2839237139	0.699033643803016	PR00952	13631367	Same	EHI00390	20093690	19719468	3014053500	2852868506	3218545	110919386	90422	0.5908	NA	G0015	AFW18
1635018507	0.732633742933304	PR00994	1011191449	Same	EHI00532	19626266	18663100	2943939900	2646209956	4191616	178036562	7012012	0.5832	NA	G0017	ABZ62
3781111905	0.892394028990492	PR01385	43603944	Same	EHI00738	26565338	25905130	3984800700	3824715849	2387514	62992564	284932	0.7243	NA	G0001	AFM69
5390835348	0.904231713009275	PR00811	219110833	Same	EHI00568	40897432	39594014	6134614800	5609946181	9237300	374871202	1553132	0.5422	NA	G0001	ADM61
0	0	PR00887	8932857440	Same	EHI00563	62621476	61799848	9393221400	8932857440	10289374	354148072	60405304	0	NA	G0002	AA92
2657815079	0.774670726604587	PR03165	3032718817	Same	EHI02467	40362420	39046900	6054363000	5690533896	6035824	174631857	20638330	0.45539999999999997	0.105741	G0080	AFH49
6129476092	0.727869650329885	PR02192	84960567	Other	EHI01249	43297340	42295728	6494601000	6214436659	4624682	143597290	557567	0.616	0.225123	G0066	ACS06
2330238185	0.957682455253603	PR01368	124565547	Other	EHI00755	17718912	17121206	2657836800	2454803732	2815270	122227055	1182172	0.6686	NA	G0001	AEY29
3803463099	0.849071399664748	PR00806	2638414328	Same	EHI00538	45946650	44840214	6891997500	6441877427	8084367	300529325	17798878	0.691	NA	G0001	ADL62
2119173285	0.946855345286107	PR02032	2015180403	Other	EHI01209	28634250	27858246	4295137500	4134353688	1665528	48729741	13063018	0.8959	NA	G0025	AAE10
0	0	PR01478	3715944255	Same	EHI00780	25541848	25147858	3831277200	3715944255	1962218	58488384	24365110	0	NA	G0008	AGG17
1144548563	0.904111747457105	PR01200	2262443885	Same	EHI00291	23604574	23264356	3540686100	3406992448	2706801	86958320	15102698	0.7127	NA	G0032	ACP23
0	0	PR01267	8847281344	Same	EHI00603	65190670	62049836	9778600500	8847281344	12631320	512533057	60180416	0	NA	G0032	OPAU37
4848658457	0.740789974294575	PR00919	512512913	Same	EHI00436	42043884	40367682	6306582600	5361171370	17103874	771512620	3955758	0.3747	NA	G0008	ADE11
3478991543	0.90175827433972	PR01238	2321891643	Same	EHI00540	42233802	41120722	6335070300	5800883186	10559448	404430349	16404228	0.69	NA	G0032	OPAU40
1141003278	0.706470179943069	PR01066	3645079553	Other	EHI00252	33204438	32310616	4980665700	4786082831	1901624	65814988	18210082	0.2484	NA	G0018	ABT15
0	0.625761606790478	PR03150	4094437566	Other	EHI02441	29500812	28463402	4425121800	4094437566	5705424	190075626	24544830	0	0.097673	G0025	AAD72
4527646329	0.859897958344461	PR03101	1459455	Other	EHI02378	32490234	31057584	4873535100	4529105784	4884947	140793525	10339	0.7619	0.074683	G0082	AEY97
6157621999	0.909914524630621	PR00683	920532571	Same	EHI00069	54815378	50833530	8222306700	7078154570	14997270	698060334	6240810	0.5231	NA	G0001	ABJ89
5083324849	0.754674766515434	PR01739	95246467	Other	EHI01051	36429638	35599724	5464445700	5178571316	4803779	176904526	465534	0.4375	NA	G0049	ACX88
7523017106	0.95379924911217	PR01455	347879063	Same	EHI00768	54166988	52948820	8125048200	7870896169	2835773	72346546	2233452	0.8298000000000001	NA	G0001	AFU76
3771419701	0.889473899676019	PR00702	366551383	Same	EHI00097	31085950	29412092	4662892500	4137971084	7673406	304664794	2639232	0.5921	NA	G0001	ABK46
3546261854	0.99169654684644	PR00904	97834132	Same	EHI00371	25334592	24747114	3800188800	3644095986	2243120	71630198	670726	0.8833	NA	G0008	AEL21
3704613503	0.846759688472406	PR02600	42983989	Other	EHI01778	25615036	25199196	3842255400	3747597492	1321052	40678657	279163	0.0286	0.469064	G0031	AGI15
9371071606	0.69497680124162	PR02513	224061163	Other	EHI01696	66916918	64925744	10037537700	9595132769	6815556	153581655	1447924	1.0182	0.103509	G0070	AHI32
3427484227	0.899708898406036	PR03355	1431597	Other	EHI02613	23773166	23299054	3565974900	3428915824	2591850	66839082	9472	0.6343	0.172291	G0047	AGP34
2269181675	0.850296645236519	PR00701	255990148	Same	EHI00095	18013512	17374782	2702026800	2525171823	2459843	85566947	1686716	0.6328	NA	G0001	ABL86
4650833564	0.792236073241738	PR01717	117128658	Same	EHI00967	33815744	33173182	5072361600	4767962222	6082969	214687466	658763	0.5399	NA	G0041	AAN43
5231676029	0.84626756100758	PR01741	2449047	Other	EHI01086	36069474	35604956	5410421100	5234125076	3401364	112391914	11836	0.7212000000000001	NA	G0049	ACY05
3570083491	0.81109816424116	PR02807	221574786	Other	EHI02181	27103348	25900084	4065502200	3791658277	3237712	97468402	1422092	0.627	0.08453	G0001	AHC92
2400016625	0.771467918621318	PR01639	2812760925	Other	EHI00954	38475912	36678014	5771386800	5212777550	9053972	359832021	17457524	0.3233	NA	G0023	ADG65
3926670393	0.848941439637413	PR03027	1047917052	Same	EHI01854	34764486	33658590	5214672900	4974587445	2907915	81331788	6920777	0.6472	0.104477	G0001	AFU91
1591542124	0.758644127457813	PR01585	4678335840	Same	EHI00890	43862382	42968426	6579357300	6269877964	6266396	179723288	31779872	0.5557	NA	G0008	ABS93
3685486363	0.851039137576851	PR01637	1348037570	Same	EHI01022	35442210	34826538	5316331500	5033523933	5615975	201000033	9226885	0.6097	NA	G0017	AAN49
2967835243	0.980932569331057	PR01691	166000706	Other	EHI00906	33666540	22006870	5049981000	3133835949	15268720	885546146	1133492	0.39549999999999996	NA	G0036	ACE37
3747872446	0.915335917592854	PR02739	272625900	Same	EHI02009	28417578	27472792	4262636700	4020498346	3554512	103856090	1854914	0.6609	0.085403	G0008	ACG56
1932857223	0.862067290714181	PR01325	11112116	Other	EHI00689	13525592	13144232	2028838800	1943969339	995995	29088210	66234	0.6601	NA	G0001	AEX46
2087093949	0.997275574547823	PR00859	1591445631	Same	EHI00407	25464506	25134512	3819675900	3678539580	2891465	95305004	10695474	0.7864	NA	G0002	AA02
0	0.727116166329679	PR02545	10645833257	Same	EHI01721	73001972	71564558	10950295800	10645833257	3414389	86853272	67975860	0	0.216757	G0001	ABK60
3198798717	0.936816798809353	PR02465	4112727931	Same	EHI01528	51026468	49492870	7653970200	7311526648	4194562	122364441	27465066	0.6934	0.334514	G0008	AEM07
18974916774	0.796607658953976	PR00899	8049504870	Same	EHI00361	189137962	184338680	28370694300	27024421644	20960551	667469223	54672696	0.7739	NA	G0008	AEL24
3500949691	0.900687483905293	PR03162	397111069	Same	EHI02421	27647014	26592990	4147052100	3898060760	3384076	93608399	2675750	0.5716	0.110536	G0080	AFH52
7270340006	0.922053154582508	PR02454	435914912	Same	EHI01512	53892512	52042974	8083876800	7706254918	3706698	108007671	2951751	0.7531	0.226392	G0008	AAZ79
0	0	PR02966	0	Same	EHI02238	NA	NA	NA	NA	NA	NA	NA	NA	NA	G0002	ACG11
3571772990	0.852505381231261	PR00845	63161926	Same	EHI00377	27489442	24803844	4123416300	3634934916	2905387	92612727	422792	0.6541	NA	G0002	AAB12
4331782986	0.992455833417453	PR01181	810693419	Other	EHI00235	35745596	34978650	5361839400	5142476405	3445752	122641379	5232634	1.2344	NA	G0011	ACD79
0	0.986105415661387	PR01410	8447834972	Other	EHI00847	59985044	57125880	8997756600	8447834972	4866313	186955457	51538908	0	NA	G0021	ACD65
1240521491	0.941120264260422	PR02620	3342902507	Same	EHI01792	32120816	31352238	4818122400	4583423998	4290882	138368795	21801438	0.5939	0.247282	G0054	AIJ48
4801276669	0.93321995793163	PR02877	125823660	Same	EHI02087	39885664	36507612	5982849600	4927100329	17763225	712960216	910797	0.2675	0.270335	G0071	ACB56
5443267431	0.988384320368862	PR02868	72811159	Other	EHI02126	47721806	38685284	7158270900	5516078590	12376822	485651703	505716	0.6822	0.93205	G0073	AFO83
805696147	0.470553192074487	PR01536	4475309651	Same	EHI00874	37871872	36752818	5680780800	5281005798	6891253	256128002	30803514	0.49439999999999995	NA	G0002	AAM50
3118261463	0.860769461267073	PR02286	396947	Other	EHI01612	21420788	21040786	3213118200	3118658410	1513304	38130622	2885	0.6203	0.114821	G0047	AAP90
2190124363	0.938803243904165	PR02237	7479792300	Same	EHI01644	73406164	69857788	11010924600	9669916663	22902999	978369534	52199160	0.431	0.201534	G0054	AIJ15
3167741867	0.830179603434453	PR02287	3535185	Other	EHI01613	21926596	21447652	3288989400	3171277052	1834249	47545037	21018	0.7190000000000001	0.066136	G0047	AAP49
2415298413	0.944824544996005	PR02235	6002895168	Same	EHI01641	68244356	63217598	10236653400	8418193581	28967236	1312064393	43668370	0.4384	0.195623	G0054	AIG15
0	0.979824423412563	PR00850	2368880680	Same	EHI00388	16265668	16023606	2439850200	2368880680	1142348	36501321	12060298	0	NA	G0002	AA04
3418416152	0.992940650507213	PR02370	22241847253	Same	EHI01416	174964428	172554476	26244664200	25660263405	8483676	242054077	148142850	0.7824	0.231613	G0002	ABO09
6219376416	0.963976902016517	PR02166	110679630	Other	EHI01365	44535576	42599614	6680336400	6330056046	2436836	65280149	709813	0.8686	0.257503	G0062	AGZ39
1863912975	0.560462383888173	PR01186	1331251560	Other	EHI00373	22630268	22124530	3394540200	3195164535	3720665	130937917	6482010	0.1522	NA	G0027	AFN36
3407163930	0.821617200418167	PR02334	147278460	Same	EHI01605	24602916	24019128	3690437400	3554442390	1841111	50894658	953423	0.6021	0.228045	G0015	AFW40
1206369303	0.650753134764436	PR03210	2773235188	Other	EHI02558	28487172	27538386	4273075800	3979604491	5669942	167373158	18304738	0.2967	0.313237	G0070	AHN09
0	0.51485060133014	PR00706	2507881046	Same	EHI00102	18306758	17567466	2746013700	2507881046	3621936	146228988	13132724	0	NA	G0001	ABL98
2950752742	0.855400053172592	PR02738	1110635435	Same	EHI02007	29464190	28392496	4419628500	4061388177	6233332	202424607	7896729	0.6847	0.069057	G0008	ACH02
0	0	PR01254	11554667372	Same	EHI00586	86369910	81752640	12955486500	11554667372	19274464	793831667	79206440	0	NA	G0032	OPAU61
985005284	0.619692813274028	PR01372	28236928	Same	EHI00714	7054386	6861424	1058157900	1013242212	584104	16441046	174282	0.6173	NA	G0001	AFM47
0	0.788563311254407	PR02024	4055321918	Other	EHI01201	27832198	27229988	4174829700	4055321918	1130430	32288708	23542104	0	NA	G0025	AAE24
3403085319	0.936320125730796	PR02343	5291594991	Other	EHI01535	59385918	58277730	8907887700	8694680310	1833166	54356332	34915216	0.8040999999999999	0.27966800000000003	G0005	AAW63
0	0.857932136315628	PR01076	2601040945	Other	EHI00011	20846840	18474650	3127026000	2601040945	6173915	284012537	13912794	0	NA	G0003	AAS42
3282397390	0.72894323845044	PR02482	313855082	Same	EHI01665	25518524	24618078	3827778600	3596252472	3442566	102279759	2110775	0.4006	0.136103	G0071	OPAU62
10807995953	0.820769812701399	PR03320	38103934	Other	EHI02696	76266110	74042446	11439916500	10846099887	10219913	289772303	195340	0.3874	0.163416	G0047	AKD82
5001084959	0.822743819579513	PR02810	83626809	Other	EHI02212	36266872	34614072	5440030800	5084711768	3932080	108454348	509721	0.6296	0.09701	G0001	AHB49
5145718475	0.718200630181159	PR02181	62221420	Other	EHI01401	36847958	35587306	5527193700	5207939895	5161697	139679923	412467	0.0262	0.359389	G0062	AGZ07
1938199010	0.814733284483558	PR00708	643701669	Same	EHI00104	18392660	17778760	2758899000	2581900679	2516300	89636962	4207576	0.5132	NA	G0001	ABL31
0	0.557749495059739	PR01024	3033511435	Other	EHI00143	22055010	21214652	3308251500	3033511435	4564243	166802300	19299680	0	NA	G0004	AAC06
2287231076	0.599678532005806	PR02319	42554195	Other	EHI01606	16294604	15717018	2444190600	2329785271	1097313	28844487	275198	0.6901999999999999	0.183461	G0043	AEV58
7976668333	0.909683956087605	PR02563	67010963	Other	EHI01805	54980222	54056822	8247033300	8043679296	2688524	65308927	330440	0.6726000000000001	0.213728	G0001	AHV47
5926233449	0.919602680751376	PR01321	70674269	Other	EHI00685	41252158	40559476	6187823700	5996907718	2988098	91166379	375766	0.7582	NA	G0001	AEX36
6013836065	0.994651053992662	PR02150	51352992	Other	EHI01368	42013030	40765890	6301954500	6065189057	2060379	52918471	337733	1.2227	0.244542	G0059	ACS04
2134608280	0.648601798525035	PR03200	3011225331	Other	EHI02548	36991612	35732338	5548741800	5145833611	7688157	240464570	20077078	0.8181999999999999	0.193749	G0070	AHO56
3905955256	0.882058632367801	PR02774	6928045	Other	EHI02164	27833316	26731458	4174997400	3912883301	3424461	97789699	44848	0.5492	0.098366	G0001	AHB80
2805497141	0.919510545719329	PR02144	32682493	Other	EHI01269	19909456	19261724	2986418400	2838179634	1868212	55933678	224687	0.8659	0.196149	G0057	AEA73
940085198	0.743074459964778	PR03154	4957350322	Other	EHI02465	41870208	40166266	6280531200	5897435520	4800291	140720877	32370686	0.47240000000000004	0.144768	G0025	AAE64
0	0	PR01256	6402080391	Same	EHI00588	48631856	45527176	7294778400	6402080391	11849893	524740574	44258510	0	NA	G0032	OPAU5
0	0.916902764328721	PR01976	5367423320	Other	EHI01133	41809478	39278378	6271421700	5367423320	14287881	647329418	31660780	0	NA	G0054	AIH55
2340373077	0.765658467931694	PR02746	2431485842	Same	EHI02020	33908250	32947510	5086237500	4771858919	5872500	172276173	16702066	0.6513	0.071145	G0008	ADV83
0	0.69011322267396	PR02591	5345967662	Same	EHI01757	36613914	35969202	5492087100	5345967662	1904155	50512142	34255870	0	0.237669	G0008	ADE01
